name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510185922606487,1754510185992967658,70361171
ArborX::Sorting,user_region,1754510185919636346,1754510185992969778,73333432
ArborX::DBSCAN::dense_cells,user_region,1754510185867611703,1754510186284510385,416898682
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510186290772428,1754510186309059506,18287078
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510186309062486,1754510186318865390,9802904
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510186321220201,1754510186370693823,49473622
ArborX::Sorting,user_region,1754510186318871600,1754510186370696853,51825253
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510186318868650,1754510186370698543,51829893
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510186370701413,1754510186438172552,67471139
ArborX::BVH::BVH,user_region,1754510186290769918,1754510186440421813,149651895
ArborX::DBSCAN::tree_construction,user_region,1754510186284514005,1754510186440423823,155909818
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510186450037557,1754510186477533039,27495482
ArborX::Sorting,user_region,1754510186446082746,1754510186477535559,31452813
ArborX::BVH::query::spatial::compute_permutation,user_region,1754510186440456283,1754510186478677480,38221197
ArborX::BVH::query::spatial,user_region,1754510186440454673,1754510187868348144,1427893471
ArborX::DBSCAN::clusters::query,user_region,1754510186440427623,1754510187868353034,1427925411
ArborX::DBSCAN::clusters,user_region,1754510186440426113,1754510188023103082,1582676969
ArborX::DBSCAN,user_region,1754510185867578703,1754510188023105172,2155526469
DBSCANCalculation,user_region,1754510185867571083,1754510188024561352,2156990269
