name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509624735215581,1754509624806463884,71248303
ArborX::Sorting,user_region,1754509624731861929,1754509624806467694,74605765
ArborX::DBSCAN::dense_cells,user_region,1754509624661492667,1754509625099233198,437740531
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754509625105137460,1754509625123845129,18707669
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754509625123848089,1754509625133704914,9856825
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509625136056655,1754509625186010958,49954303
ArborX::Sorting,user_region,1754509625133711034,1754509625186014678,52303644
ArborX::BVH::BVH::sort_linearized_order,user_region,1754509625133708004,1754509625186016598,52308594
ArborX::BVH::BVH::generate_hierarchy,user_region,1754509625186020478,1754509625254807459,68786981
ArborX::BVH::BVH,user_region,1754509625105134720,1754509625257519420,152384700
ArborX::DBSCAN::tree_construction,user_region,1754509625099236588,1754509625257523680,158287092
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509625267630325,1754509625295455818,27825493
ArborX::Sorting,user_region,1754509625263338893,1754509625295459938,32121045
ArborX::BVH::query::spatial::compute_permutation,user_region,1754509625257584381,1754509625297194749,39610368
ArborX::BVH::query::spatial,user_region,1754509625257582201,1754509626688833637,1431251436
ArborX::DBSCAN::clusters::query,user_region,1754509625257529600,1754509626688840397,1431310797
ArborX::DBSCAN::clusters,user_region,1754509625257527450,1754509626847202640,1589675190
ArborX::DBSCAN,user_region,1754509624661452297,1754509626847204720,2185752423
DBSCANCalculation,user_region,1754509624661443047,1754509626848823251,2187380204
