name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509525170659090,1754509525242882705,72223615
ArborX::Sorting,user_region,1754509525167583849,1754509525242885975,75302126
ArborX::DBSCAN::dense_cells,user_region,1754509525094145403,1754509525538468687,444323284
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754509525545567010,1754509525564652260,19085250
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754509525564655740,1754509525574506904,9851164
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509525576818245,1754509525627495670,50677425
ArborX::Sorting,user_region,1754509525574513844,1754509525627499450,52985606
ArborX::BVH::BVH::sort_linearized_order,user_region,1754509525574510394,1754509525627501760,52991366
ArborX::BVH::BVH::generate_hierarchy,user_region,1754509525627505190,1754509525696407523,68902333
ArborX::BVH::BVH,user_region,1754509525545564290,1754509525699755584,154191294
ArborX::DBSCAN::tree_construction,user_region,1754509525538472037,1754509525699759034,161286997
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509525710041599,1754509525738509873,28468274
ArborX::Sorting,user_region,1754509525705552917,1754509525738513893,32960976
ArborX::BVH::query::spatial::compute_permutation,user_region,1754509525699814464,1754509525740225144,40410680
ArborX::BVH::query::spatial,user_region,1754509525699811754,1754509527131762872,1431951118
ArborX::DBSCAN::clusters::query,user_region,1754509525699764504,1754509527131767782,1432003278
ArborX::DBSCAN::clusters,user_region,1754509525699762044,1754509527294105570,1594343526
ArborX::DBSCAN,user_region,1754509525094098623,1754509527294107110,2200008487
DBSCANCalculation,user_region,1754509525094088333,1754509527295506551,2201418218
