name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509467424938337,1754509467518678648,93740311
ArborX::Sorting,user_region,1754509467420866116,1754509467518682198,97816082
ArborX::DBSCAN::dense_cells,user_region,1754509467346164510,1754509468019184978,673020468
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754509468023987349,1754509468052222166,28234817
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754509468052224846,1754509468067409749,15184903
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509468070219620,1754509468137142595,66922975
ArborX::Sorting,user_region,1754509468067416389,1754509468137146395,69730006
ArborX::BVH::BVH::sort_linearized_order,user_region,1754509468067413219,1754509468137148575,69735356
ArborX::BVH::BVH::generate_hierarchy,user_region,1754509468137152275,1754509468257488091,120335816
ArborX::BVH::BVH,user_region,1754509468023984319,1754509468260190952,236206633
ArborX::DBSCAN::tree_construction,user_region,1754509468019188638,1754509468260193762,241005124
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509468274734725,1754509468310209693,35474968
ArborX::Sorting,user_region,1754509468269509944,1754509468310212243,40702299
ArborX::BVH::query::spatial::compute_permutation,user_region,1754509468260247742,1754509468311576613,51328871
ArborX::BVH::query::spatial,user_region,1754509468260245342,1754509470874364489,2614119147
ArborX::DBSCAN::clusters::query,user_region,1754509468260199162,1754509470874369859,2614170697
ArborX::DBSCAN::clusters,user_region,1754509468260196972,1754509471121127803,2860930831
ArborX::DBSCAN,user_region,1754509467345427590,1754509471121130253,3775702663
DBSCANCalculation,user_region,1754509467345418800,1754509471122698354,3777279554
