time_epoch_ns,power_w
1754509701819733540,98.122000
1754509701829355343,98.122000
1754509701847339197,98.122000
1754509701869333432,98.122000
1754509701887332056,98.122000
1754509701907324121,98.122000
1754509701927329036,98.122000
1754509701947331861,97.210000
1754509701970332636,97.210000
1754509701987332550,97.210000
1754509702007333355,97.210000
1754509702027333560,97.210000
1754509702047331375,98.122000
1754509702071334681,98.122000
1754509702087334665,98.122000
1754509702107331469,98.122000
1754509702127332314,98.122000
1754509702147332469,97.153000
1754509702172333285,97.153000
1754509702187330939,97.153000
1754509702207334073,97.153000
1754509702227331638,97.153000
1754509702247333953,97.638000
1754509702273330679,97.638000
1754509702287331703,97.638000
1754509702307335267,97.638000
1754509702327330972,97.638000
1754509702347334577,97.210000
1754509702374348203,97.210000
1754509702387331747,97.210000
1754509702407331101,97.210000
1754509702427332406,97.210000
1754509702447334881,97.638000
1754509702466932576,97.638000
1754509702487334931,97.638000
1754509702507337356,97.638000
1754509702527339770,97.638000
1754509702547331475,97.112000
1754509702567332680,97.112000
1754509702596336497,97.112000
1754509702607333260,97.112000
1754509702627330654,97.112000
1754509702647341459,97.638000
1754509702667338204,97.638000
1754509702689335479,97.638000
1754509702707328474,97.638000
1754509702727330449,97.638000
1754509702747333333,97.210000
1754509702767332808,97.210000
1754509702790334614,97.210000
1754509702807332158,97.210000
1754509702827334593,97.210000
1754509702847333257,97.210000
1754509702867331992,97.210000
1754509702891336398,97.210000
1754509702907333372,97.210000
1754509702927341987,97.210000
1754509702947330631,97.210000
1754509702967333426,96.628000
1754509702992371072,96.628000
1754509703007332146,96.628000
1754509703027332001,96.628000
1754509703047333695,96.628000
1754509703067329470,97.597000
1754509703093336767,97.597000
1754509703107332530,97.597000
1754509703127331365,97.597000
1754509703147329079,97.597000
1754509703167328304,96.669000
1754509703194331131,96.669000
1754509703207331544,96.669000
1754509703227331389,96.669000
1754509703247329804,96.669000
1754509703267331618,97.597000
1754509703295328255,97.597000
1754509703307327558,97.597000
1754509703327330073,97.597000
1754509703347332028,97.597000
1754509703367328272,96.726000
