name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509891611370635,1754509891681734720,70364085
ArborX::Sorting,user_region,1754509891608392613,1754509891681737070,73344457
ArborX::DBSCAN::dense_cells,user_region,1754509891546960512,1754509891970689526,423729014
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754509891975563218,1754509891993712127,18148909
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754509891993714147,1754509892003252202,9538055
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509892005289143,1754509892054557118,49267975
ArborX::Sorting,user_region,1754509892003255702,1754509892054559338,51303636
ArborX::BVH::BVH::sort_linearized_order,user_region,1754509892003253842,1754509892054560798,51306956
ArborX::BVH::BVH::generate_hierarchy,user_region,1754509892054563358,1754509892122804062,68240704
ArborX::BVH::BVH,user_region,1754509891975561308,1754509892125047603,149486295
ArborX::DBSCAN::tree_construction,user_region,1754509891970691336,1754509892125049563,154358227
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509892134592608,1754509892161886532,27293924
ArborX::Sorting,user_region,1754509892130712706,1754509892161889092,31176386
ArborX::BVH::query::spatial::compute_permutation,user_region,1754509892125083343,1754509892163018132,37934789
ArborX::BVH::query::spatial,user_region,1754509892125081673,1754509893556372564,1431290891
ArborX::DBSCAN::clusters::query,user_region,1754509892125053323,1754509893556375164,1431321841
ArborX::DBSCAN::clusters,user_region,1754509892125051683,1754509893711113302,1586061619
ArborX::DBSCAN,user_region,1754509891546924772,1754509893711114652,2164189880
DBSCANCalculation,user_region,1754509891546916462,1754509893712376343,2165459881
