name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509905191815820,1754509905262058555,70242735
ArborX::Sorting,user_region,1754509905188801669,1754509905262060635,73258966
ArborX::DBSCAN::dense_cells,user_region,1754509905126058517,1754509905554347103,428288586
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754509905560548726,1754509905579306565,18757839
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754509905579309425,1754509905589027000,9717575
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509905591108151,1754509905641115126,50006975
ArborX::Sorting,user_region,1754509905589031070,1754509905641118546,52087476
ArborX::BVH::BVH::sort_linearized_order,user_region,1754509905589028830,1754509905641120896,52092066
ArborX::BVH::BVH::generate_hierarchy,user_region,1754509905641125066,1754509905708321850,67196784
ArborX::BVH::BVH,user_region,1754509905560545886,1754509905710598231,150052345
ArborX::DBSCAN::tree_construction,user_region,1754509905554349813,1754509905710600671,156250858
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509905720240076,1754509905747684660,27444584
ArborX::Sorting,user_region,1754509905716275414,1754509905747686590,31411176
ArborX::BVH::query::spatial::compute_permutation,user_region,1754509905710638181,1754509905748820420,38182239
ArborX::BVH::query::spatial,user_region,1754509905710636371,1754509907146569683,1435933312
ArborX::DBSCAN::clusters::query,user_region,1754509905710605161,1754509907146574243,1435969082
ArborX::DBSCAN::clusters,user_region,1754509905710603341,1754509907301658161,1591054820
ArborX::DBSCAN,user_region,1754509905126022547,1754509907301659751,2175637204
DBSCANCalculation,user_region,1754509905126015137,1754509907302979361,2176964224
