name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509430933249247,1754509431029606828,96357581
ArborX::Sorting,user_region,1754509430929092856,1754509431029610468,100517612
ArborX::DBSCAN::dense_cells,user_region,1754509430864831572,1754509431500571462,635739890
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754509431505261633,1754509431532258709,26997076
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754509431532261649,1754509431547211993,14950344
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509431550262283,1754509431618333378,68071095
ArborX::Sorting,user_region,1754509431547218843,1754509431618337178,71118335
ArborX::BVH::BVH::sort_linearized_order,user_region,1754509431547215513,1754509431618339048,71123535
ArborX::BVH::BVH::generate_hierarchy,user_region,1754509431618342668,1754509431729818213,111475545
ArborX::BVH::BVH,user_region,1754509431505258523,1754509431732668943,227410420
ArborX::DBSCAN::tree_construction,user_region,1754509431500575262,1754509431732671413,232096151
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509431746761117,1754509431783138945,36377828
ArborX::Sorting,user_region,1754509431741586495,1754509431783142725,41556230
ArborX::BVH::query::spatial::compute_permutation,user_region,1754509431732722553,1754509431784526265,51803712
ArborX::BVH::query::spatial,user_region,1754509431732720493,1754509434013749087,2281028594
ArborX::DBSCAN::clusters::query,user_region,1754509431732676743,1754509434013753187,2281076444
ArborX::DBSCAN::clusters,user_region,1754509431732674563,1754509434252268090,2519593527
ArborX::DBSCAN,user_region,1754509430864115652,1754509434252269550,3388153898
DBSCANCalculation,user_region,1754509430864106232,1754509434253850340,3389744108
