name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509850369371958,1754509850439759203,70387245
ArborX::Sorting,user_region,1754509850366393506,1754509850439761733,73368227
ArborX::DBSCAN::dense_cells,user_region,1754509850313864400,1754509850728472808,414608408
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754509850733555491,1754509850752240750,18685259
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754509850752242200,1754509850761753835,9511635
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509850763814256,1754509850813119801,49305545
ArborX::Sorting,user_region,1754509850761757235,1754509850813122021,51364786
ArborX::BVH::BVH::sort_linearized_order,user_region,1754509850761755445,1754509850813123661,51368216
ArborX::BVH::BVH::generate_hierarchy,user_region,1754509850813126361,1754509850880857715,67731354
ArborX::BVH::BVH,user_region,1754509850733553581,1754509850883133426,149579845
ArborX::DBSCAN::tree_construction,user_region,1754509850728474598,1754509850883135286,154660688
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509850892714681,1754509850919853985,27139304
ArborX::Sorting,user_region,1754509850888823939,1754509850919857195,31033256
ArborX::BVH::query::spatial::compute_permutation,user_region,1754509850883168636,1754509850921008055,37839419
ArborX::BVH::query::spatial,user_region,1754509850883166966,1754509852330553825,1447386859
ArborX::DBSCAN::clusters::query,user_region,1754509850883139016,1754509852330558175,1447419159
ArborX::DBSCAN::clusters,user_region,1754509850883137346,1754509852486191093,1603053747
ArborX::DBSCAN,user_region,1754509850313827850,1754509852486192383,2172364533
DBSCANCalculation,user_region,1754509850313820850,1754509852487478964,2173658114
