name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510075079301576,1754510075149560136,70258560
ArborX::Sorting,user_region,1754510075076211043,1754510075149562376,73351333
ArborX::DBSCAN::dense_cells,user_region,1754510075022579342,1754510075440119657,417540315
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510075445697334,1754510075464264045,18566711
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510075464266015,1754510075473914186,9648171
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510075476068618,1754510075525376904,49308286
ArborX::Sorting,user_region,1754510075473918206,1754510075525379474,51461268
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510075473916126,1754510075525381384,51465258
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510075525384064,1754510075593765722,68381658
ArborX::BVH::BVH,user_region,1754510075445695274,1754510075596316405,150621131
ArborX::DBSCAN::tree_construction,user_region,1754510075440122737,1754510075596320265,156197528
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510075606206446,1754510075633889218,27682772
ArborX::Sorting,user_region,1754510075602107772,1754510075633892708,31784936
ArborX::BVH::query::spatial::compute_permutation,user_region,1754510075596374355,1754510075635186729,38812374
ArborX::BVH::query::spatial,user_region,1754510075596371875,1754510077090216956,1493845081
ArborX::DBSCAN::clusters::query,user_region,1754510075596326415,1754510077090221636,1493895221
ArborX::DBSCAN::clusters,user_region,1754510075596324095,1754510077250787239,1654463144
ArborX::DBSCAN,user_region,1754510075022542282,1754510077250788619,2228246337
DBSCANCalculation,user_region,1754510075022535012,1754510077252093831,2229558819
