name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510129253390732,1754510129323645982,70255250
ArborX::Sorting,user_region,1754510129250432079,1754510129323648622,73216543
ArborX::DBSCAN::dense_cells,user_region,1754510129189035289,1754510129612041731,423006442
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510129617036776,1754510129635272677,18235901
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510129635274717,1754510129644961468,9686751
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510129647127991,1754510129696398817,49270826
ArborX::Sorting,user_region,1754510129644965208,1754510129696401887,51436679
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510129644963258,1754510129696403307,51440049
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510129696406037,1754510129764029404,67623367
ArborX::BVH::BVH,user_region,1754510129617034836,1754510129766276876,149242040
ArborX::DBSCAN::tree_construction,user_region,1754510129612043891,1754510129766279026,154235135
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510129775897187,1754510129803138508,27241321
ArborX::Sorting,user_region,1754510129771977473,1754510129803141688,31164215
ArborX::BVH::query::spatial::compute_permutation,user_region,1754510129766350416,1754510129804282540,37932124
ArborX::BVH::query::spatial,user_region,1754510129766348766,1754510131193835902,1427487136
ArborX::DBSCAN::clusters::query,user_region,1754510129766282946,1754510131193839072,1427556126
ArborX::DBSCAN::clusters,user_region,1754510129766281406,1754510131348063058,1581781652
ArborX::DBSCAN,user_region,1754510129189000679,1754510131348064378,2159063699
DBSCANCalculation,user_region,1754510129188992489,1754510131349344989,2160352500
