name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509710045770769,1754509710118011536,72240767
ArborX::Sorting,user_region,1754509710042587588,1754509710118015296,75427708
ArborX::DBSCAN::dense_cells,user_region,1754509709939080683,1754509710414070798,474990115
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754509710421449290,1754509710440170444,18721154
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754509710440173654,1754509710449988166,9814512
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509710452455077,1754509710503060759,50605682
ArborX::Sorting,user_region,1754509710449994296,1754509710503064639,53070343
ArborX::BVH::BVH::sort_linearized_order,user_region,1754509710449991206,1754509710503066909,53075703
ArborX::BVH::BVH::generate_hierarchy,user_region,1754509710503070869,1754509710572134486,69063617
ArborX::BVH::BVH,user_region,1754509710421446160,1754509710575547437,154101277
ArborX::DBSCAN::tree_construction,user_region,1754509710414075428,1754509710575551357,161475929
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509710585538279,1754509710614078616,28540337
ArborX::Sorting,user_region,1754509710581340128,1754509710614083226,32743098
ArborX::BVH::query::spatial::compute_permutation,user_region,1754509710575604697,1754509710615809986,40205289
ArborX::BVH::query::spatial,user_region,1754509710575602207,1754509712005911681,1430309474
ArborX::DBSCAN::clusters::query,user_region,1754509710575557037,1754509712005916951,1430359914
ArborX::DBSCAN::clusters,user_region,1754509710575554827,1754509712165410259,1589855432
ArborX::DBSCAN,user_region,1754509709939032963,1754509712165412809,2226379846
DBSCANCalculation,user_region,1754509709939022123,1754509712167343109,2228320986
