name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509569276317841,1754509569346800164,70482323
ArborX::Sorting,user_region,1754509569273261800,1754509569346803614,73541814
ArborX::DBSCAN::dense_cells,user_region,1754509569210201591,1754509569636178686,425977095
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754509569641326969,1754509569659894837,18567868
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754509569659896757,1754509569669782902,9886145
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509569680573317,1754509569730242950,49669633
ArborX::Sorting,user_region,1754509569669786812,1754509569730245470,60458658
ArborX::BVH::BVH::sort_linearized_order,user_region,1754509569669784782,1754509569730247130,60462348
ArborX::BVH::BVH::generate_hierarchy,user_region,1754509569730250160,1754509569798405071,68154911
ArborX::BVH::BVH,user_region,1754509569641324809,1754509569800735842,159411033
ArborX::DBSCAN::tree_construction,user_region,1754509569636181256,1754509569800738312,164557056
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509569810452876,1754509569837022979,26570103
ArborX::Sorting,user_region,1754509569806434625,1754509569837026099,30591474
ArborX::BVH::query::spatial::compute_permutation,user_region,1754509569800789342,1754509569838203739,37414397
ArborX::BVH::query::spatial,user_region,1754509569800787442,1754509571335457187,1534669745
ArborX::DBSCAN::clusters::query,user_region,1754509569800742782,1754509571335460067,1534717285
ArborX::DBSCAN::clusters,user_region,1754509569800741202,1754509571490666338,1689925136
ArborX::DBSCAN,user_region,1754509569210162911,1754509571490667658,2280504747
DBSCANCalculation,user_region,1754509569210154971,1754509571491987739,2281832768
