name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509808004185126,1754509808074690203,70505077
ArborX::Sorting,user_region,1754509808000981795,1754509808074693353,73711558
ArborX::DBSCAN::dense_cells,user_region,1754509807937065470,1754509808364566133,427500663
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754509808369667404,1754509808388433768,18766364
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754509808388436008,1754509808398048941,9612933
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509808400304611,1754509808449834073,49529462
ArborX::Sorting,user_region,1754509808398053221,1754509808449837613,51784392
ArborX::BVH::BVH::sort_linearized_order,user_region,1754509808398051271,1754509808449839393,51788122
ArborX::BVH::BVH::generate_hierarchy,user_region,1754509808449842533,1754509808517694660,67852127
ArborX::BVH::BVH,user_region,1754509808369665504,1754509808520006600,150341096
ArborX::DBSCAN::tree_construction,user_region,1754509808364568253,1754509808520008800,155440547
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754509808529883543,1754509808557286089,27402546
ArborX::Sorting,user_region,1754509808525767232,1754509808557288929,31521697
ArborX::BVH::query::spatial::compute_permutation,user_region,1754509808520067960,1754509808558496060,38428100
ArborX::BVH::query::spatial,user_region,1754509808520066010,1754509809951937065,1431871055
ArborX::DBSCAN::clusters::query,user_region,1754509808520013200,1754509809951941995,1431928795
ArborX::DBSCAN::clusters,user_region,1754509808520011660,1754509810113316944,1593305284
ArborX::DBSCAN,user_region,1754509807937031960,1754509810113319774,2176287814
DBSCANCalculation,user_region,1754509807937023810,1754509810115104934,2178081124
