time_epoch_ns,power_w
1754509436524846522,102.409000
1754509436543358396,102.409000
1754509436566327961,101.925000
1754509436583318895,101.925000
1754509436605318720,101.925000
1754509436623327964,101.925000
1754509436643315698,101.925000
1754509436663317793,102.893000
1754509436683319587,102.893000
1754509436706320022,102.893000
1754509436723319216,102.893000
1754509436743317980,102.893000
1754509436763316755,102.409000
1754509436783319309,102.409000
1754509436807317824,102.409000
1754509436823320088,102.409000
1754509436843322342,102.409000
1754509436868340358,101.865000
1754509436883326061,101.865000
1754509436908317587,101.865000
1754509436923319450,101.865000
1754509436943315384,101.865000
1754509436963316959,102.409000
1754509436983316133,102.409000
1754509437009322429,102.409000
1754509437023319602,102.409000
1754509437043319586,102.409000
1754509437063315151,101.441000
1754509437083317265,101.441000
1754509437110321801,101.441000
1754509437123317694,101.441000
1754509437143317359,101.441000
1754509437163317293,102.893000
1754509437183316737,102.893000
1754509437211319494,102.893000
1754509437223328666,102.893000
1754509437243323021,102.893000
1754509437263313875,101.441000
1754509437283317249,101.441000
1754509437312320296,101.441000
1754509437323320248,101.441000
1754509437343317523,101.441000
1754509437363319367,101.925000
1754509437383317862,101.925000
1754509437413318218,101.925000
1754509437424318161,101.925000
1754509437444320965,101.925000
1754509437463315229,101.991000
1754509437483321104,101.991000
1754509437503353688,101.991000
1754509437523317142,101.991000
1754509437543324647,101.991000
1754509437563316801,101.022000
1754509437583318786,101.022000
1754509437603315430,101.022000
1754509437625327085,101.022000
1754509437643327449,101.022000
1754509437663332123,101.991000
1754509437683327608,101.991000
1754509437703327752,101.991000
1754509437726323467,101.991000
1754509437743317831,101.991000
1754509437763318856,101.514000
1754509437783315680,101.514000
1754509437803317114,101.514000
1754509437827318780,101.514000
1754509437843317413,101.514000
1754509437863316898,101.029000
1754509437887316093,101.029000
1754509437903315796,101.029000
1754509437928345562,101.029000
1754509437943319645,101.029000
1754509437963312650,100.545000
1754509437983321444,100.545000
1754509438003314509,100.545000
1754509438029320474,100.545000
1754509438043312697,100.545000
1754509438063318382,101.029000
1754509438083317536,101.029000
1754509438103316781,101.029000
1754509438130321257,101.029000
1754509438143327699,101.029000
1754509438163328654,100.538000
1754509438183321408,100.538000
1754509438203320353,100.538000
1754509438231324029,100.538000
1754509438243322371,100.538000
1754509438263329296,101.514000
1754509438283314420,101.514000
1754509438303315175,101.514000
1754509438332320911,101.514000
1754509438343315533,101.514000
1754509438363312428,100.931000
1754509438383322582,100.931000
1754509438403317177,100.931000
1754509438433318193,100.931000
1754509438444330706,100.931000
1754509438468323961,100.545000
1754509438483320645,100.545000
1754509438503326599,100.545000
1754509438523370123,100.545000
1754509438543315148,100.545000
1754509438563323182,100.060000
1754509438583325287,100.060000
1754509438603320331,100.060000
1754509438623322385,100.060000
1754509438645316530,100.060000
1754509438663324234,101.514000
1754509438683319889,101.514000
1754509438703321043,101.514000
1754509438723319007,101.514000
1754509438746323873,100.545000
1754509438763326606,100.545000
1754509438783322611,100.545000
1754509438803325505,100.545000
1754509438823322890,100.545000
1754509438847323675,100.545000
1754509438863325988,100.545000
1754509438883323163,100.545000
1754509438903324827,100.545000
1754509438923323422,100.545000
1754509438948323477,100.545000
1754509438963321690,100.545000
1754509438983316305,100.545000
1754509439003346159,100.545000
1754509439023329384,100.545000
1754509439049320560,100.545000
1754509439063324043,100.545000
1754509439083322807,100.545000
1754509439103315981,100.545000
1754509439123321646,100.545000
1754509439150327072,100.545000
1754509439163325525,101.029000
1754509439183331819,101.029000
1754509439203327924,101.029000
1754509439223332348,101.029000
1754509439251327404,101.029000
1754509439263318897,101.514000
1754509439283326611,101.514000
1754509439303326616,101.514000
1754509439323325950,101.514000
1754509439352326256,101.514000
1754509439363329929,102.483000
1754509439383331613,102.483000
1754509439403324288,102.483000
1754509439423322902,102.483000
1754509439453337259,102.483000
1754509439464315131,101.514000
1754509439493324788,101.514000
1754509439504318550,101.514000
1754509439523323414,101.514000
1754509439543363339,101.514000
1754509439563328763,101.514000
1754509439583321337,101.514000
1754509439603322552,101.514000
1754509439623325906,101.514000
1754509439643321051,101.514000
1754509439665325296,102.476000
1754509439683321949,102.476000
1754509439703316954,102.476000
1754509439723319948,102.476000
1754509439743322783,102.476000
1754509439766322498,101.416000
1754509439783323442,101.416000
1754509439803320696,101.416000
1754509439823320481,101.416000
1754509439843319425,101.416000
1754509439867318710,101.514000
1754509439883318234,101.514000
1754509439903319068,101.514000
1754509439923318253,101.514000
1754509439943318367,101.514000
1754509439968317253,101.998000
1754509439983319986,101.998000
1754509440003322930,101.998000
1754509440023320655,101.998000
1754509440043321219,101.998000
1754509440069323135,101.998000
1754509440083321498,101.998000
1754509440103322442,101.998000
1754509440123318137,101.998000
1754509440143320941,101.998000
1754509440170326247,101.514000
1754509440183320420,101.514000
1754509440203329594,101.514000
1754509440223325729,101.514000
1754509440243316243,101.514000
1754509440271324179,100.931000
1754509440283319322,100.931000
1754509440303322346,100.931000
1754509440323319091,100.931000
1754509440343323215,100.931000
1754509440372326562,101.998000
1754509440383319714,101.998000
1754509440403331208,101.998000
1754509440423323233,101.998000
1754509440452321079,101.998000
1754509440463363992,101.029000
1754509440483321406,101.029000
1754509440503320251,101.029000
1754509440523323685,101.029000
1754509440543328820,101.029000
1754509440563324664,101.894000
1754509440585319249,101.894000
1754509440603329643,101.894000
1754509440623324087,101.894000
1754509440643320362,101.894000
1754509440663318716,101.029000
1754509440686321201,101.029000
1754509440703320385,101.029000
1754509440723318749,101.029000
1754509440743354304,101.029000
1754509440763322758,101.900000
1754509440787319533,101.900000
1754509440803318187,101.900000
1754509440823315141,101.900000
1754509440843322266,101.900000
1754509440863319490,101.029000
1754509440888323456,101.029000
1754509440903317709,101.029000
1754509440923321223,101.029000
1754509440943318278,101.029000
1754509440963321042,100.545000
1754509440989320168,100.545000
1754509441003323521,100.545000
1754509441023321265,100.545000
1754509441043324140,100.545000
1754509441063325484,101.416000
1754509441090326870,101.416000
1754509441103321513,101.416000
1754509441123332668,101.416000
1754509441143320582,101.416000
1754509441163317836,100.447000
1754509441191334933,100.447000
1754509441203327115,100.447000
1754509441233329622,100.447000
1754509441244323624,100.447000
1754509441263324729,103.549000
1754509441292326695,103.549000
1754509441303314907,103.549000
1754509441323321722,103.549000
1754509441343317606,103.549000
1754509441363324361,101.514000
1754509441393319517,101.514000
1754509441404333250,101.514000
1754509441423322264,101.514000
1754509441443319278,101.514000
1754509441463319163,101.029000
1754509441483352487,101.029000
1754509441503318212,101.029000
1754509441523346856,101.029000
1754509441543318010,101.029000
1754509441563323955,101.900000
1754509441583331579,101.900000
1754509441605325684,101.900000
1754509441623322708,101.900000
1754509441643324312,101.900000
1754509441663322457,101.514000
1754509441683326211,101.514000
1754509441706330986,101.514000
1754509441723319400,101.514000
1754509441743323904,101.514000
1754509441763331639,102.580000
1754509441783324383,102.580000
1754509441807325209,102.580000
1754509441823319162,102.580000
1754509441843331797,102.580000
1754509441863323831,102.580000
1754509441887326816,102.580000
1754509441909328221,102.580000
1754509441923359924,102.580000
1754509441943314679,102.580000
1754509441964665203,103.064000
1754509441983548668,103.064000
1754509442012530834,103.064000
1754509442023393036,103.064000
1754509442045394301,103.064000
1754509442063930675,100.447000
1754509442083684760,100.447000
1754509442114069536,100.447000
1754509442124401569,100.447000
1754509442143397053,100.447000
1754509442163394947,100.931000
1754509442185920142,100.931000
1754509442214190488,100.931000
1754509442224324801,100.931000
1754509442243330605,100.931000
1754509442263356399,100.447000
1754509442283327094,100.447000
1754509442304190018,100.447000
1754509442324573993,100.447000
1754509442345845048,100.447000
1754509442365263852,101.514000
1754509442384136806,101.514000
1754509442403336340,101.514000
1754509442427762396,101.514000
1754509442445606980,101.514000
1754509442464877724,100.931000
1754509442485416268,100.931000
1754509442503686633,100.931000
1754509442529138228,100.931000
1754509442543393461,100.931000
1754509442563751446,100.931000
1754509442583821900,100.931000
1754509442604495965,100.931000
1754509442630627981,100.931000
1754509442645022244,100.931000
1754509442668357059,100.931000
1754509442683324572,100.931000
1754509442705326597,100.931000
1754509442722587801,100.931000
1754509442743306745,100.931000
1754509442763304890,100.931000
1754509442783311004,275.472000
1754509442803323419,275.472000
1754509442823319103,275.472000
1754509442843396368,275.472000
1754509442863323352,275.472000
1754509442883317816,155.879000
1754509442903316401,155.879000
1754509442923318485,155.879000
1754509442945309340,155.879000
1754509442963307124,155.879000
1754509442992318170,125.796000
1754509443003307363,125.796000
1754509443023304337,125.796000
1754509443046303922,125.796000
1754509443063307536,125.796000
1754509443083303290,123.771000
1754509443103308305,123.771000
1754509443123302489,123.771000
1754509443147302255,123.771000
1754509443163303238,123.771000
1754509443183302573,122.804000
1754509443203302677,122.804000
1754509443223303482,122.804000
1754509443248305347,122.804000
