name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510019559402672,1754510019630033079,70630407
ArborX::Sorting,user_region,1754510019556413140,1754510019630035769,73622629
ArborX::DBSCAN::dense_cells,user_region,1754510019496449627,1754510019919992260,423542633
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510019924930282,1754510019943367909,18437627
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510019943369859,1754510019953032183,9662324
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510019955144384,1754510020004500533,49356149
ArborX::Sorting,user_region,1754510019953036173,1754510020004502913,51466740
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510019953034013,1754510020004504643,51470630
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510020004507583,1754510020072586029,68078446
ArborX::BVH::BVH,user_region,1754510019924928122,1754510020074856100,149927978
ArborX::DBSCAN::tree_construction,user_region,1754510019919994350,1754510020074858300,154863950
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510020084546504,1754510020111947324,27400820
ArborX::Sorting,user_region,1754510020080550792,1754510020111949494,31398702
ArborX::BVH::query::spatial::compute_permutation,user_region,1754510020074890280,1754510020113210485,38320205
ArborX::BVH::query::spatial,user_region,1754510020074888390,1754510021502095989,1427207599
ArborX::DBSCAN::clusters::query,user_region,1754510020074862530,1754510021502106119,1427243589
ArborX::DBSCAN::clusters,user_region,1754510020074860860,1754510021657008528,1582147668
ArborX::DBSCAN,user_region,1754510019496412697,1754510021657009898,2160597201
DBSCANCalculation,user_region,1754510019496405037,1754510021658319849,2161914812
