name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510199204527533,1754510199275009413,70481880
ArborX::Sorting,user_region,1754510199201414117,1754510199275011893,73597776
ArborX::DBSCAN::dense_cells,user_region,1754510199138391561,1754510199564497298,426105737
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510199569488127,1754510199587989861,18501734
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510199587991841,1754510199597717609,9725768
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510199599808163,1754510199649208564,49400401
ArborX::Sorting,user_region,1754510199597721589,1754510199649211014,51489425
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510199597719399,1754510199649212654,51493255
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510199649215574,1754510199717500590,68285016
ArborX::BVH::BVH,user_region,1754510199569486227,1754510199719783195,150296968
ArborX::DBSCAN::tree_construction,user_region,1754510199564499058,1754510199719785275,155286217
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510199729471082,1754510199756697493,27226411
ArborX::Sorting,user_region,1754510199725445125,1754510199756699503,31254378
ArborX::BVH::query::spatial::compute_permutation,user_region,1754510199719822705,1754510199757815465,37992760
ArborX::BVH::query::spatial,user_region,1754510199719820775,1754510201149224264,1429403489
ArborX::DBSCAN::clusters::query,user_region,1754510199719789135,1754510201149228014,1429438879
ArborX::DBSCAN::clusters,user_region,1754510199719787495,1754510201303831549,1584044054
ArborX::DBSCAN,user_region,1754510199138349411,1754510201303832869,2165483458
DBSCANCalculation,user_region,1754510199138342071,1754510201305119042,2166776971
