time_epoch_ns,power_w
1754511047705772991,97.695000
1754511047727336042,98.122000
1754511047744343251,98.122000
1754511047764335421,98.122000
1754511047787342743,98.122000
1754511047804333441,98.122000
1754511047824332201,98.122000
1754511047844329641,97.638000
1754511047864330631,97.638000
1754511047888338293,97.638000
1754511047904332421,97.638000
1754511047924329641,97.638000
1754511047944334151,97.638000
1754511047964339581,97.638000
1754511047989334014,97.638000
1754511048004341662,97.638000
1754511048024329582,97.638000
1754511048044335502,97.638000
1754511048064345802,97.638000
1754511048090328545,97.638000
1754511048104336202,97.638000
1754511048124327382,97.638000
1754511048144336682,97.688000
1754511048164328952,97.688000
1754511048191327796,97.688000
1754511048204332482,97.688000
1754511048224326782,97.688000
1754511048244329813,97.631000
1754511048264329263,97.631000
1754511048292343517,97.631000
1754511048304329173,97.631000
1754511048324325013,97.631000
1754511048344334833,97.146000
1754511048364337503,97.146000
1754511048393327698,97.146000
1754511048404331903,97.146000
1754511048424323414,97.146000
1754511048452328608,97.112000
1754511048464324704,97.112000
1754511048494331559,97.112000
1754511048505331904,97.112000
1754511048524330294,97.112000
1754511048544331844,97.153000
1754511048564329344,97.153000
1754511048584368204,97.153000
1754511048604323264,97.153000
1754511048624325204,97.153000
1754511048645337865,97.210000
1754511048664341925,97.210000
1754511048684342505,97.210000
1754511048706331656,97.210000
1754511048724330025,97.210000
1754511048744329475,97.055000
1754511048764331555,97.055000
1754511048784334675,97.055000
1754511048807400727,97.055000
1754511048824335475,97.055000
1754511048844330705,97.210000
1754511048864333255,97.210000
1754511048884333715,97.210000
1754511048908330087,97.210000
1754511048924321896,97.210000
1754511048944321356,97.153000
1754511048964325696,97.153000
1754511048984322686,97.153000
1754511049009326559,97.153000
1754511049024330226,97.153000
1754511049044322416,97.112000
1754511049064336046,97.112000
1754511049084339937,97.112000
1754511049110336570,97.112000
1754511049124335597,97.112000
1754511049144327167,97.210000
1754511049164334397,97.210000
1754511049184337037,97.210000
1754511049211334071,97.210000
1754511049224329427,97.210000
1754511049244329297,96.669000
1754511049264335077,96.669000
1754511049284334027,96.669000
1754511049312332361,96.669000
1754511049324332697,96.669000
1754511049344335157,97.112000
1754511049364340467,97.112000
1754511049384338048,97.112000
1754511049413375092,97.112000
1754511049424415648,97.112000
1754511049444333138,96.628000
1754511049464407298,96.628000
1754511049484333218,96.628000
1754511049514333993,96.628000
1754511049525330389,96.628000
1754511049544329948,96.628000
1754511049564333998,96.628000
1754511049584332688,96.628000
1754511049604383049,96.628000
1754511049624333319,96.628000
1754511049644332589,96.726000
1754511049664334929,96.726000
1754511049684342029,96.726000
1754511049704334159,96.726000
1754511049726323080,96.726000
1754511049744322509,96.628000
1754511049764326089,96.628000
1754511049784324649,96.628000
1754511049804323100,96.628000
1754511049827325331,96.628000
1754511049844323310,96.628000
1754511049864322080,96.628000
1754511049887341231,96.628000
1754511049904332760,96.628000
1754511049928332342,96.628000
1754511049944330680,96.628000
1754511049964333720,96.628000
1754511049984334570,96.628000
1754511050004333810,96.628000
1754511050029334453,96.628000
1754511050044332351,96.628000
1754511050064334571,96.143000
1754511050084330461,96.143000
1754511050104333321,96.143000
1754511050130332644,96.143000
1754511050144333041,96.143000
1754511050164337271,96.628000
1754511050184330512,96.628000
1754511050204330642,96.628000
1754511050231328635,96.628000
1754511050244329692,96.628000
1754511050264334382,96.241000
1754511050284334292,96.241000
1754511050304334272,96.241000
1754511050332329836,96.241000
1754511050344324862,96.241000
1754511050364333752,96.628000
1754511050384329662,96.628000
1754511050404331302,96.628000
1754511050433332537,96.628000
1754511050444330883,96.628000
1754511050464327713,96.143000
1754511050484323243,96.143000
1754511050504324103,96.143000
1754511050534326428,96.143000
1754511050545325464,96.143000
1754511050564327363,96.241000
1754511050584326663,96.241000
1754511050604326403,96.241000
1754511050624365523,96.241000
1754511050644318193,96.241000
1754511050664332293,96.143000
1754511050684331034,96.143000
1754511050704335214,96.143000
1754511050724333154,96.143000
1754511050746335905,96.143000
1754511050764334014,96.628000
1754511050784346004,96.628000
1754511050804333284,96.628000
1754511050824331564,96.628000
1754511050847334606,96.628000
1754511050864334424,95.658000
1754511050884334764,95.658000
1754511050904335214,95.658000
1754511050924343944,95.658000
1754511050948336697,95.658000
1754511050964336475,96.143000
1754511050984333015,96.143000
1754511051004335215,96.143000
1754511051024333845,96.143000
1754511051049334498,96.143000
1754511051064333835,95.756000
1754511051084335155,95.756000
1754511051104332705,95.756000
1754511051124336736,95.756000
1754511051150336819,95.756000
1754511051164334446,96.143000
1754511051184335816,96.143000
1754511051204333916,96.143000
1754511051224327916,96.143000
1754511051251343030,96.143000
1754511051264333736,95.658000
1754511051284335956,95.658000
1754511051304339616,95.658000
1754511051324332806,95.658000
1754511051352337820,95.658000
1754511051364329156,96.143000
1754511051384360747,96.143000
1754511051404333077,96.143000
1754511051424328787,96.143000
1754511051449380709,96.143000
1754511051464334767,95.658000
1754511051484329437,95.658000
1754511051504334697,95.658000
1754511051524330667,95.658000
1754511051554330762,95.658000
1754511051565330168,96.241000
1754511051584332027,96.241000
1754511051604332027,96.241000
1754511051624332387,96.241000
1754511051644380608,96.241000
1754511051664332098,95.658000
1754511051684329588,95.658000
1754511051704326448,95.658000
1754511051724321288,95.658000
1754511051744322708,95.658000
1754511051766323449,96.143000
1754511051784317808,96.143000
1754511051804322648,96.143000
1754511051824321868,96.143000
1754511051844322258,96.143000
1754511051867328110,95.658000
