name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510933329866441,1754510933376262780,46396339
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510933376265070,1754510933382354313,6089243
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510933385414604,1754510933459379165,73964561
ArborX::Sorting,user_region,1754510933382365673,1754510933459381185,77015512
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510933382356453,1754510933459383355,77026902
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510933459385575,1754510933546706582,87321007
ArborX::BVH::BVH,user_region,1754510933329864741,1754510933549955563,220090822
ArborX::DBSCAN::tree_construction,user_region,1754510933327231650,1754510933549957423,222725773
ArborX::DBSCAN::clusters::query,user_region,1754510933553080374,1754510935846570551,2293490177
ArborX::DBSCAN::clusters,user_region,1754510933553078534,1754510936012739579,2459661045
ArborX::DBSCAN,user_region,1754510933327194940,1754510936012742069,2685547129
DBSCANCalculation,user_region,1754510933327187490,1754510936014587670,2687400180
