name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510569407483470,1754510569454849176,47365706
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510569454851556,1754510569460963411,6111855
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510569464038693,1754510569538200750,74162057
ArborX::Sorting,user_region,1754510569460974341,1754510569538202970,77228629
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510569460965021,1754510569538204690,77239669
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510569538207840,1754510569625125446,86917606
ArborX::BVH::BVH,user_region,1754510569407481600,1754510569628777359,221295759
ArborX::DBSCAN::tree_construction,user_region,1754510569404698998,1754510569628779599,224080601
ArborX::DBSCAN::clusters::query,user_region,1754510569631976501,1754510571924324364,2292347863
ArborX::DBSCAN::clusters,user_region,1754510569631974111,1754510572082461995,2450487884
ArborX::DBSCAN,user_region,1754510569404656858,1754510572082463405,2677806547
DBSCANCalculation,user_region,1754510569404649288,1754510572083737496,2679088208
