time_epoch_ns,power_w
1754510300734764710,98.665000
1754510300753319139,98.665000
1754510300773321439,98.122000
1754510300793320769,98.122000
1754510300818319541,98.122000
1754510300833326689,98.122000
1754510300853323778,98.122000
1754510300873329968,97.695000
1754510300893323178,97.695000
1754510300919319851,97.695000
1754510300933316798,97.695000
1754510300953316247,97.695000
1754510300973318717,98.122000
1754510300993315597,98.122000
1754510301020325630,98.122000
1754510301033322067,98.122000
1754510301053322706,98.122000
1754510301073324036,97.591000
1754510301093324236,97.591000
1754510301121322420,97.591000
1754510301133319036,97.591000
1754510301153321246,97.591000
1754510301173326345,98.122000
1754510301193317305,98.122000
1754510301222314379,98.122000
1754510301233315115,98.122000
1754510301253319294,98.122000
1754510301273324464,97.153000
1754510301293326914,97.153000
1754510301323324279,97.153000
1754510301334316544,97.153000
1754510301353320674,97.153000
1754510301373322483,97.638000
1754510301393321213,97.638000
1754510301413361043,97.638000
1754510301433390773,97.638000
1754510301453333723,97.638000
1754510301473319612,97.203000
1754510301493324002,97.203000
1754510301513318782,97.203000
1754510301535320603,97.203000
1754510301553318432,97.203000
1754510301573318111,97.638000
1754510301593322381,97.638000
1754510301613319041,97.638000
1754510301636319982,97.638000
1754510301653317311,97.638000
1754510301673316320,96.669000
1754510301693322680,96.669000
1754510301713324730,96.669000
1754510301737326532,96.669000
1754510301753317340,96.669000
1754510301773318750,97.638000
1754510301793319299,97.638000
1754510301813324929,97.638000
1754510301838321921,97.112000
1754510301853323629,97.112000
1754510301873318278,97.210000
1754510301893321058,97.210000
1754510301913323668,97.210000
1754510301939323211,97.210000
1754510301953316038,97.210000
1754510301973317578,97.146000
1754510301993319847,97.146000
1754510302013320987,97.146000
1754510302040336960,97.146000
1754510302053328937,97.146000
1754510302073317507,96.726000
1754510302093317676,96.726000
1754510302113319036,96.726000
1754510302141320190,96.726000
1754510302153318786,96.726000
1754510302173318426,97.153000
1754510302193321425,97.153000
1754510302213324755,97.153000
1754510302242320779,97.153000
1754510302253314115,97.153000
1754510302273319565,96.628000
1754510302293323914,96.628000
1754510302313316554,96.628000
1754510302343327519,96.628000
1754510302354319534,96.628000
1754510302373322934,97.153000
1754510302393321443,97.153000
1754510302413318673,97.153000
1754510302433358453,97.153000
1754510302453326123,97.153000
1754510302473318613,96.726000
1754510302493322893,96.726000
1754510302513324932,96.726000
1754510302533324862,96.726000
1754510302555323933,96.726000
1754510302573362632,97.106000
1754510302593321421,97.106000
1754510302613326371,97.106000
1754510302633321181,97.106000
1754510302656322132,97.106000
1754510302673323901,96.137000
1754510302693320071,96.137000
1754510302713325000,96.137000
1754510302733316960,96.137000
1754510302757316782,96.137000
1754510302773319590,96.726000
1754510302793314160,96.726000
1754510302813313219,96.726000
1754510302833316429,96.726000
1754510302858318841,96.726000
1754510302873319029,96.143000
1754510302893321009,96.143000
1754510302913316028,96.143000
1754510302933315368,96.143000
1754510302959316211,96.143000
1754510302973316888,96.726000
1754510302993328338,96.726000
1754510303013318607,96.726000
1754510303033313677,96.726000
1754510303060314351,96.726000
1754510303073317437,96.143000
1754510303093314477,96.143000
1754510303113320657,96.143000
1754510303133317036,96.143000
1754510303161317270,96.571000
1754510303173318196,96.571000
1754510303193316806,96.571000
1754510303213318225,96.571000
1754510303233315695,96.571000
1754510303262318949,96.143000
1754510303273319555,96.143000
1754510303293314475,96.143000
1754510303313314085,96.143000
1754510303333313434,96.143000
1754510303363322149,96.628000
1754510303374319354,96.628000
1754510303393314714,96.628000
1754510303413315214,96.628000
1754510303433314983,96.628000
1754510303453355263,96.628000
1754510303473315953,95.756000
1754510303493317783,95.756000
1754510303513316373,95.756000
1754510303533316022,95.756000
1754510303553313822,95.756000
1754510303575315493,96.628000
1754510303593319702,96.628000
1754510303613320542,96.628000
1754510303633320471,96.628000
1754510303653315741,96.628000
1754510303676324403,95.658000
1754510303693321441,95.658000
1754510303713319891,95.658000
1754510303733322651,95.658000
1754510303753319250,95.658000
1754510303777323932,96.628000
1754510303793316510,96.628000
1754510303813315750,96.628000
1754510303833321229,96.628000
1754510303853317339,96.628000
1754510303878316732,95.756000
1754510303893315049,95.756000
1754510303913316019,95.756000
1754510303933315979,95.756000
1754510303953316718,95.756000
1754510303979320501,96.241000
1754510303993316988,96.241000
1754510304013316628,96.241000
1754510304033321938,96.241000
1754510304053318397,96.241000
1754510304080315791,95.658000
1754510304093317977,95.658000
1754510304113320857,95.658000
1754510304133317617,95.658000
1754510304153315056,95.658000
1754510304181322950,96.143000
1754510304193316156,96.143000
1754510304213322956,96.143000
1754510304233316486,96.143000
1754510304253327765,96.143000
1754510304282319120,95.658000
1754510304293316815,95.658000
1754510304313314425,95.658000
1754510304333317475,95.658000
1754510304353315455,95.658000
1754510304383321999,96.143000
1754510304394320855,96.143000
1754510304413316044,96.143000
1754510304433316564,96.143000
1754510304453316903,96.143000
1754510304473356423,95.658000
1754510304493322523,95.658000
1754510304513317703,95.658000
1754510304533320523,95.658000
1754510304553319583,95.658000
1754510304573319482,96.143000
1754510304595323873,96.143000
1754510304613319912,96.143000
1754510304633320632,96.143000
1754510304653319262,96.143000
1754510304673322681,95.658000
1754510304696341843,95.658000
1754510304713320711,95.658000
1754510304733317901,95.658000
1754510304753321971,95.658000
1754510304773318410,96.143000
1754510304797320352,96.143000
1754510304813318210,96.143000
1754510304833320900,96.143000
1754510304853323280,96.143000
1754510304873320329,95.658000
1754510304898321512,95.658000
1754510304913317709,95.658000
1754510304933317889,95.658000
1754510304953318089,95.658000
1754510304973317299,95.658000
1754510304999321131,95.658000
1754510305013321518,95.658000
1754510305033316228,95.658000
1754510305053320818,95.658000
