name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510961871818583,1754510961928874926,57056343
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510961928877216,1754510961934972369,6095153
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510961938042240,1754510962011787291,73745051
ArborX::Sorting,user_region,1754510961934982349,1754510962011789651,76807302
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510961934974069,1754510962011791191,76817122
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510962011793571,1754510962099131677,87338106
ArborX::BVH::BVH,user_region,1754510961871816853,1754510962102461838,230644985
ArborX::DBSCAN::tree_construction,user_region,1754510961869092402,1754510962102463728,233371326
ArborX::DBSCAN::clusters::query,user_region,1754510962105598609,1754510964399284225,2293685616
ArborX::DBSCAN::clusters,user_region,1754510962105596699,1754510964557365230,2451768531
ArborX::DBSCAN,user_region,1754510961869054592,1754510964557366850,2688312258
DBSCANCalculation,user_region,1754510961869047102,1754510964558677811,2689630709
