name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510875634021072,1754510875699866879,65845807
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510875699869759,1754510875706315382,6445623
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510875709650983,1754510875784728104,75077121
ArborX::Sorting,user_region,1754510875706333822,1754510875784732464,78398642
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510875706318622,1754510875784734654,78416032
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510875784738424,1754510875872074740,87336316
ArborX::BVH::BVH,user_region,1754510875634018402,1754510875876184612,242166210
ArborX::DBSCAN::tree_construction,user_region,1754510875630842171,1754510875876186812,245344641
ArborX::DBSCAN::clusters::query,user_region,1754510875879317883,1754510878167459296,2288141413
ArborX::DBSCAN::clusters,user_region,1754510875879316133,1754510878332582525,2453266392
ArborX::DBSCAN,user_region,1754510875630796481,1754510878332584795,2701788314
DBSCANCalculation,user_region,1754510875630787601,1754510878334246545,2703458944
