time_epoch_ns,power_w
1754510342026727452,97.631000
1754510342044322563,97.631000
1754510342070325344,97.638000
1754510342084316370,97.638000
1754510342104323064,97.638000
1754510342128325313,97.638000
1754510342144323602,97.638000
1754510342164318695,97.638000
1754510342184319619,97.638000
1754510342204320183,97.638000
1754510342229328422,97.638000
1754510342244325000,97.638000
1754510342264328464,97.638000
1754510342284326708,97.638000
1754510342304321171,97.638000
1754510342330322562,97.638000
1754510342344322069,97.638000
1754510342364323193,97.695000
1754510342384322236,97.695000
1754510342404322630,97.695000
1754510342431325952,97.695000
1754510342444321878,97.695000
1754510342468320606,97.210000
1754510342484320345,97.210000
1754510342504324509,97.210000
1754510342532323152,97.210000
1754510342544322106,97.210000
1754510342564318660,97.153000
1754510342584321444,97.153000
1754510342604322807,97.153000
1754510342633325922,97.153000
1754510342644321145,97.153000
1754510342664323999,97.146000
1754510342684320522,97.146000
1754510342704318506,97.146000
1754510342734318082,97.146000
1754510342745318795,97.146000
1754510342764314177,97.153000
1754510342784324551,97.153000
1754510342804315475,97.153000
1754510342824362088,97.153000
1754510342844317862,97.153000
1754510342864317226,97.153000
1754510342884319900,97.153000
1754510342904313253,97.153000
1754510342924316147,97.153000
1754510342946315653,97.153000
1754510342964313514,97.112000
1754510342984318528,97.112000
1754510343004314792,97.112000
1754510343024313786,97.112000
1754510343047317373,97.112000
1754510343064318723,97.112000
1754510343084317527,97.112000
1754510343104315651,97.112000
1754510343124315864,97.112000
1754510343148318243,97.112000
1754510343164316432,97.112000
1754510343184313516,97.055000
1754510343204316289,97.055000
1754510343224314303,97.055000
1754510343249325063,97.055000
1754510343264330861,97.055000
1754510343284325144,97.210000
1754510343304318898,97.210000
1754510343324317362,97.210000
1754510343350332483,97.210000
1754510343364321289,97.210000
1754510343384327613,96.726000
1754510343404318507,96.726000
1754510343424323380,96.726000
1754510343451322342,96.726000
1754510343464322018,96.726000
1754510343492324891,96.669000
1754510343504325615,96.669000
1754510343524318079,96.669000
1754510343552321492,96.669000
1754510343564317027,96.669000
1754510343584320460,96.669000
1754510343604321544,96.669000
1754510343624318568,96.669000
1754510343653328752,96.669000
1754510343664323465,96.669000
1754510343684326659,96.726000
1754510343704335013,96.726000
1754510343724325906,96.726000
1754510343754325932,96.726000
1754510343765326705,96.726000
1754510343784322997,96.241000
1754510343804324901,96.241000
1754510343824323575,96.241000
1754510343844373909,96.241000
1754510343864330313,96.241000
1754510343884322706,96.184000
1754510343904329700,96.184000
1754510343924325374,96.184000
1754510343944320507,96.184000
1754510343966326873,96.184000
1754510343984323415,96.143000
1754510344004320739,96.143000
1754510344024322372,96.143000
1754510344044325796,96.143000
1754510344067327903,96.143000
1754510344084326493,96.241000
1754510344104326057,96.241000
1754510344124322611,96.241000
1754510344144327585,96.241000
1754510344168326753,96.241000
1754510344184324032,96.241000
1754510344204322576,96.241000
1754510344224335250,96.241000
1754510344244325783,96.241000
1754510344269326193,96.241000
1754510344284318611,96.184000
1754510344304316935,96.184000
1754510344324319998,96.184000
1754510344344315142,96.184000
1754510344370318183,96.184000
1754510344384318120,96.241000
1754510344404316073,96.241000
1754510344424320717,96.241000
1754510344453317051,96.241000
1754510344463866954,96.241000
1754510344484316338,96.241000
1754510344504316352,96.241000
1754510344524313866,96.241000
1754510344544319639,96.241000
1754510344564317123,96.241000
1754510344584317587,96.234000
1754510344604317950,96.234000
1754510344624316974,96.234000
1754510344644323938,96.234000
1754510344664328672,96.234000
1754510344686326168,96.241000
1754510344704322439,96.241000
1754510344724321373,96.241000
1754510344744323797,96.241000
1754510344764323720,96.241000
1754510344787328608,96.184000
1754510344804318328,96.184000
1754510344824317162,96.184000
1754510344844330425,96.184000
1754510344864316809,96.184000
1754510344888323168,95.756000
1754510344904317336,95.756000
1754510344924319750,95.756000
1754510344944317314,95.756000
1754510344964313238,95.756000
1754510344989314477,96.143000
1754510345004314655,96.143000
1754510345024314679,96.143000
1754510345044319183,96.143000
1754510345064317396,96.143000
1754510345090321297,95.658000
1754510345104314184,95.658000
1754510345124315088,95.658000
1754510345144314461,95.658000
1754510345164315345,95.658000
1754510345191313177,95.756000
1754510345204317202,95.756000
1754510345224316986,95.756000
1754510345244314750,95.756000
1754510345264315714,95.756000
1754510345292329037,95.756000
1754510345304317431,95.756000
1754510345324318105,95.756000
1754510345344319469,95.756000
1754510345364317842,95.756000
1754510345393320567,95.658000
1754510345404318770,95.658000
1754510345424317173,95.658000
1754510345444321247,95.658000
1754510345464316781,95.658000
1754510345494320587,95.658000
1754510345505322950,95.658000
1754510345524320042,95.658000
1754510345544323706,95.658000
1754510345564321220,95.658000
1754510345584360223,95.756000
1754510345604319567,95.756000
1754510345624321501,95.756000
1754510345644319575,95.756000
1754510345664317398,95.756000
1754510345684317472,95.658000
1754510345706322718,95.658000
1754510345724317379,95.658000
1754510345744317783,95.658000
1754510345764322217,95.658000
1754510345784345931,95.658000
1754510345807317858,95.658000
1754510345824319108,95.658000
1754510345844323522,95.658000
1754510345864318526,95.658000
1754510345887318643,95.756000
1754510345909329989,95.756000
1754510345924317447,95.756000
1754510345944319251,95.756000
1754510345964320554,95.756000
1754510345984317528,95.658000
1754510346010327759,95.658000
1754510346024322735,95.658000
1754510346044319419,95.658000
1754510346064319123,95.658000
1754510346084323767,95.271000
1754510346111325379,95.271000
1754510346124319954,95.271000
1754510346144319148,95.271000
1754510346164325202,95.271000
1754510346184321265,95.658000
1754510346212325889,95.658000
1754510346224319843,95.658000
1754510346244321546,95.658000
1754510346264321340,95.658000
1754510346284315784,95.658000
1754510346313321108,95.658000
1754510346324319601,95.658000
1754510346344324865,95.658000
1754510346364321419,95.658000
1754510346384323113,95.756000
1754510346414322108,95.756000
1754510346425322071,95.756000
1754510346444336914,95.756000
1754510346464330428,95.756000
1754510346492375761,96.864000
1754510346504357585,96.864000
1754510346524325089,96.864000
1754510346544333382,96.864000
1754510346564330386,96.864000
1754510346584327570,97.405000
1754510346604330024,97.405000
1754510346626333400,97.405000
1754510346644330161,97.405000
1754510346664329075,97.405000
1754510346684332809,97.250000
1754510346704329042,97.250000
1754510346727335230,97.250000
1754510346744327700,97.250000
1754510346764328924,97.250000
1754510346784326437,97.250000
1754510346804325521,97.250000
1754510346828329060,97.250000
1754510346844323438,97.250000
1754510346864327492,97.250000
1754510346884342166,97.301000
1754510346904424380,97.301000
1754510346930423431,97.301000
1754510346945271478,97.301000
1754510346966175983,97.301000
1754510346984341715,95.173000
1754510347004408748,95.173000
1754510347032334982,95.173000
1754510347046555288,95.173000
1754510347065895251,95.173000
1754510347085397144,95.173000
1754510347106434230,95.173000
1754510347130459468,95.173000
1754510347145049245,95.173000
1754510347164356398,95.173000
1754510347186435844,95.173000
1754510347205252197,95.173000
1754510347224568240,95.173000
1754510347244390603,95.173000
1754510347264378947,95.173000
1754510347286647393,95.173000
1754510347305854726,95.173000
1754510347324569148,95.173000
1754510347348561597,95.173000
1754510347364330055,95.173000
1754510347386649312,95.173000
1754510347406442566,95.173000
1754510347426697839,95.173000
1754510347450970798,95.173000
1754510347465018025,95.173000
1754510347484410368,95.173000
1754510347504362252,95.173000
1754510347524348545,95.173000
1754510347549366695,95.173000
1754510347567032886,95.173000
1754510347584315737,95.173000
1754510347605981342,95.173000
1754510347627037497,95.173000
1754510347651327916,95.173000
1754510347664325291,95.173000
1754510347684325945,242.995000
1754510347704306779,242.995000
1754510347724309213,242.995000
1754510347753316107,242.995000
1754510347764309300,242.995000
1754510347784304814,313.952000
1754510347804311288,313.952000
1754510347824314791,313.952000
1754510347854315257,313.952000
1754510347865300500,313.952000
1754510347884304612,313.952000
1754510347904307486,287.650000
1754510347924304460,287.650000
1754510347944332634,287.650000
1754510347964306567,287.650000
1754510347984305921,287.650000
1754510348004306715,300.408000
1754510348024304919,300.408000
1754510348044306372,300.408000
1754510348066311368,300.408000
1754510348084306410,300.408000
1754510348104305244,306.594000
1754510348124308737,306.594000
1754510348144303891,306.594000
1754510348167312328,306.594000
1754510348184304168,306.594000
1754510348204305602,304.214000
1754510348224302176,304.214000
1754510348244306270,304.214000
1754510348268313608,304.214000
1754510348284311477,304.214000
1754510348304306071,307.167000
1754510348324308655,307.167000
1754510348344306848,307.167000
1754510348369305748,307.167000
1754510348384306116,307.167000
1754510348404306650,309.822000
1754510348424304763,309.822000
1754510348444311807,309.822000
1754510348470308098,309.822000
1754510348484306044,309.822000
1754510348504307878,300.982000
1754510348524304312,300.982000
1754510348544305306,300.982000
1754510348571312058,300.982000
1754510348584310233,300.982000
1754510348604306517,322.241000
1754510348624301490,322.241000
1754510348644307074,322.241000
1754510348672309258,322.241000
1754510348684304852,322.241000
1754510348704302875,304.312000
1754510348724304199,304.312000
1754510348744305023,304.312000
1754510348773303947,304.312000
1754510348784294460,304.312000
1754510348804304544,312.199000
1754510348824303738,312.199000
1754510348844312802,312.199000
1754510348874321647,312.199000
1754510348885306990,312.199000
1754510348904304353,330.099000
1754510348924305157,330.099000
1754510348944303250,330.099000
1754510348964323934,330.099000
1754510348984309078,330.099000
1754510349004310511,301.933000
1754510349024305615,301.933000
1754510349044309269,301.933000
1754510349064306413,301.933000
1754510349086313669,301.933000
1754510349104305420,306.216000
1754510349124373864,306.216000
1754510349144304598,306.216000
1754510349164306111,306.216000
1754510349187309969,306.216000
1754510349204304269,315.528000
1754510349224304103,315.528000
1754510349244305326,315.528000
1754510349264303730,315.528000
1754510349288303218,315.528000
1754510349304306367,301.653000
1754510349324307811,301.653000
1754510349344307235,301.653000
1754510349364302369,301.653000
1754510349389307588,301.653000
1754510349404308216,292.892000
1754510349424305490,292.892000
1754510349444319944,292.892000
1754510349464311657,292.892000
1754510349490315478,292.892000
1754510349504314445,295.560000
1754510349524306369,295.560000
1754510349544310642,295.560000
1754510349564310676,295.560000
1754510349591316848,295.560000
1754510349604303693,305.837000
1754510349624306707,305.837000
1754510349644309281,305.837000
1754510349664310335,305.837000
1754510349692310278,305.837000
1754510349704306012,303.458000
1754510349724301006,303.458000
1754510349744304979,303.458000
1754510349764319893,303.458000
1754510349793392558,303.458000
1754510349804305411,303.458000
1754510349824305174,303.458000
1754510349844309608,303.458000
1754510349864315162,303.458000
1754510349887342569,303.458000
1754510349904307949,304.885000
1754510349924308193,304.885000
1754510349944315227,304.885000
1754510349964308301,304.885000
1754510349984304474,304.885000
1754510350006309180,291.462000
1754510350024309662,291.462000
1754510350044304585,291.462000
1754510350064309739,291.462000
1754510350084315713,291.462000
1754510350107308770,310.870000
1754510350124303610,310.870000
1754510350157198000,310.870000
1754510350167318481,310.870000
1754510350184303282,310.870000
1754510350208312070,131.133000
1754510350224304199,131.133000
1754510350244302943,131.133000
1754510350264307367,131.133000
1754510350284305340,131.133000
1754510350309335960,156.362000
1754510350324322018,156.362000
1754510350344325272,156.362000
1754510350364316635,156.362000
1754510350384311169,156.362000
1754510350410314090,156.362000
1754510350424303686,156.362000
1754510350443862010,156.362000
1754510350463866463,156.362000
1754510350483983737,156.362000
1754510350511325110,156.362000
1754510350524313025,139.745000
1754510350544306909,139.745000
1754510350564305812,139.745000
1754510350584317756,139.745000
1754510350612310800,139.745000
1754510350625313425,124.248000
