time_epoch_ns,power_w
1754510424259761706,98.122000
1754510424276322647,98.122000
1754510424298325901,97.638000
1754510424316322273,97.638000
1754510424336317326,97.638000
1754510424359321260,97.638000
1754510424376321031,97.638000
1754510424396323994,98.607000
1754510424416321577,98.607000
1754510424436314860,98.607000
1754510424464317098,98.607000
1754510424476313305,98.607000
1754510424496313178,97.638000
1754510424517318262,97.638000
1754510424536315364,97.638000
1754510424565323063,97.638000
1754510424576316650,97.638000
1754510424596313862,98.122000
1754510424616315965,98.122000
1754510424636314268,98.122000
1754510424666316798,98.122000
1754510424677317985,98.122000
1754510424696316427,97.695000
1754510424716318280,97.695000
1754510424736316482,97.695000
1754510424756351565,97.695000
1754510424776313908,97.695000
1754510424796314971,98.115000
1754510424816325274,98.115000
1754510424836330067,98.115000
1754510424856323130,98.115000
1754510424878321294,98.115000
1754510424896325065,97.146000
1754510424916314648,97.146000
1754510424936318631,97.146000
1754510424956319324,97.146000
1754510424979312919,97.146000
1754510424996328229,98.122000
1754510425016318752,98.122000
1754510425036322575,98.122000
1754510425056325628,98.122000
1754510425080327023,98.122000
1754510425096324404,97.153000
1754510425116333107,97.153000
1754510425136326219,97.153000
1754510425156323742,97.153000
1754510425181333918,97.153000
1754510425196325758,98.122000
1754510425216323871,98.122000
1754510425236323354,98.122000
1754510425256320907,98.122000
1754510425282321493,98.122000
1754510425296320662,97.210000
1754510425316325875,97.210000
1754510425336323158,97.210000
1754510425356322541,97.210000
1754510425383327268,97.210000
1754510425396326207,97.638000
1754510425416322479,97.638000
1754510425436321202,97.638000
1754510425456330885,97.638000
1754510425475510117,97.638000
1754510425496332761,97.638000
1754510425516323924,97.638000
1754510425536324406,97.638000
1754510425556326239,97.638000
1754510425576323472,97.638000
1754510425596324665,97.638000
1754510425616325048,97.638000
1754510425636324241,97.638000
1754510425656323224,97.638000
1754510425676322376,97.638000
1754510425698326080,96.669000
1754510425716326852,96.669000
1754510425736324805,96.669000
1754510425756324078,96.669000
1754510425776328091,96.669000
1754510425799329385,97.638000
1754510425816324886,97.638000
1754510425836320689,97.638000
1754510425856322552,97.638000
1754510425876359475,97.638000
1754510425900329120,96.726000
1754510425916324581,96.726000
1754510425936329084,96.726000
1754510425956331566,96.726000
1754510425976324209,96.726000
1754510426001326305,97.695000
1754510426016325205,97.695000
1754510426036325908,97.695000
1754510426056324730,97.695000
1754510426076327283,97.695000
1754510426102327170,96.726000
1754510426116331039,96.726000
1754510426136328142,96.726000
1754510426156324535,96.726000
1754510426176316238,96.726000
1754510426203327165,97.153000
1754510426216323553,97.153000
1754510426236323886,97.153000
1754510426256330339,97.153000
1754510426276329612,97.153000
1754510426304330330,96.726000
1754510426316328828,96.726000
1754510426336325400,96.726000
1754510426356326353,96.726000
1754510426376323546,96.726000
1754510426405327455,97.210000
1754510426416325732,97.210000
1754510426436327045,97.210000
1754510426456328168,97.210000
1754510426476329780,97.210000
1754510426501374956,96.669000
1754510426516327466,96.669000
1754510426536326739,96.669000
1754510426556326252,96.669000
1754510426576327075,96.669000
1754510426596332197,97.055000
1754510426618325112,97.055000
1754510426636325133,97.055000
1754510426656334066,97.055000
1754510426676325309,97.055000
1754510426696330332,96.184000
1754510426719327147,96.184000
1754510426736325197,96.184000
1754510426756327430,96.184000
1754510426776328233,96.184000
1754510426796328396,97.210000
1754510426820329211,97.210000
1754510426836328352,97.210000
1754510426856327205,97.210000
1754510426876361397,97.210000
1754510426896332950,96.669000
1754510426921330306,96.669000
1754510426936328526,96.669000
1754510426956326719,96.669000
1754510426976326202,96.669000
1754510426996326995,96.565000
1754510427022330121,96.565000
1754510427036326910,96.565000
1754510427056326993,96.565000
1754510427076325346,96.565000
1754510427096342199,96.143000
1754510427123330396,96.143000
1754510427141331168,96.143000
1754510427156326797,96.143000
1754510427176329680,96.143000
1754510427196329083,96.669000
1754510427224330381,96.669000
1754510427236323449,96.669000
1754510427256324322,96.669000
1754510427276322264,96.669000
1754510427296322067,96.143000
1754510427325324506,96.143000
1754510427336324413,96.143000
1754510427356318946,96.143000
1754510427376318459,96.143000
1754510427396321262,96.628000
1754510427426323181,96.628000
1754510427437316938,96.628000
1754510427460331913,96.628000
1754510427476325653,96.628000
1754510427496323886,96.137000
1754510427516369429,96.137000
1754510427536325151,96.137000
1754510427556323954,96.137000
1754510427576322197,96.137000
1754510427596321980,96.628000
1754510427616325223,96.628000
1754510427638324717,96.628000
1754510427656324548,96.628000
1754510427676321181,96.628000
1754510427696323854,96.241000
1754510427716321677,96.241000
1754510427739317412,96.241000
1754510427756314413,96.241000
1754510427776317636,96.241000
1754510427796315458,96.726000
1754510427816318471,96.726000
1754510427840319817,96.726000
1754510427856317457,96.726000
1754510427876323330,96.726000
1754510427896321773,95.658000
1754510427916331396,95.658000
1754510427941337582,95.658000
1754510427956325791,95.658000
1754510427976323744,95.658000
1754510427996326107,96.241000
1754510428016331000,96.241000
1754510428042330447,96.241000
1754510428056329626,96.241000
1754510428076325888,96.241000
1754510428096322751,95.658000
1754510428116329674,95.658000
1754510428143329101,95.658000
1754510428156325580,95.658000
1754510428176325593,95.658000
1754510428196330245,96.143000
1754510428216327678,96.143000
1754510428244329706,96.143000
1754510428256323854,96.143000
1754510428276328217,96.143000
1754510428296326870,95.756000
1754510428316330943,95.756000
1754510428345327591,95.756000
1754510428356326288,95.756000
1754510428376324541,95.756000
1754510428396319034,96.143000
1754510428416324197,96.143000
1754510428446324846,96.143000
1754510428457321823,96.143000
1754510428484321371,96.143000
1754510428496318388,95.658000
1754510428516321351,95.658000
1754510428536355304,95.658000
1754510428556318937,95.658000
1754510428576322110,95.658000
1754510428596322562,96.143000
1754510428616324845,96.143000
1754510428636322118,96.143000
1754510428658322892,96.143000
1754510428676315464,96.143000
1754510428696318247,95.756000
1754510428716328290,95.756000
1754510428736330412,95.756000
1754510428755503985,95.756000
1754510428776321638,95.756000
1754510428796330631,98.277000
1754510428816328124,98.277000
1754510428836325827,98.277000
1754510428856326220,98.277000
1754510428876324722,98.277000
1754510428896333455,97.792000
1754510428916335928,97.792000
1754510428936327581,97.792000
1754510428956321694,97.792000
1754510428978328728,97.792000
1754510428996323060,98.219000
1754510429016329772,98.219000
1754510429036325535,98.219000
1754510429056323618,98.219000
1754510429079325773,98.219000
1754510429096326884,97.301000
1754510429124326132,97.301000
1754510429136323569,97.301000
1754510429156324522,97.301000
1754510429182673149,97.301000
1754510429196808278,96.628000
1754510429216511361,96.628000
1754510429236382314,96.628000
1754510429258159608,96.628000
1754510429283406414,96.628000
1754510429296989713,95.173000
1754510429316535615,95.173000
1754510429336402458,95.173000
1754510429356397191,95.173000
1754510429384360709,95.173000
1754510429396833347,95.173000
1754510429416370749,96.143000
1754510429445437808,96.143000
1754510429458549466,96.143000
1754510429485394234,96.143000
1754510429496635421,96.143000
1754510429516396944,95.173000
1754510429536412386,95.173000
1754510429557695650,95.173000
1754510429576677592,95.173000
1754510429596362055,95.173000
1754510429617810329,96.143000
1754510429636359921,96.143000
1754510429658728925,96.143000
1754510429677741037,96.143000
1754510429696338949,96.143000
1754510429718014033,95.173000
1754510429736897915,95.173000
1754510429756399968,95.173000
1754510429776368271,95.173000
1754510429799377715,95.173000
1754510429816325116,96.143000
1754510429836372389,96.143000
1754510429857100962,96.143000
1754510429876361205,96.143000
1754510429900329360,95.173000
1754510429916325621,95.173000
1754510429940605906,95.173000
1754510429956304866,95.173000
1754510429984329374,95.173000
1754510430006320598,343.727000
1754510430017316575,343.727000
1754510430036306348,343.727000
1754510430056308591,343.727000
1754510430076311743,343.727000
1754510430096354056,343.727000
1754510430116317479,326.272000
1754510430136309042,326.272000
1754510430156307085,326.272000
1754510430176302658,326.272000
1754510430196305270,326.272000
1754510430218304035,306.594000
1754510430236304586,306.594000
1754510430256303959,306.594000
1754510430276304872,306.594000
1754510430296307765,306.594000
1754510430319318010,317.126000
1754510430336315430,317.126000
1754510430356316993,317.126000
1754510430376306026,317.126000
1754510430396318239,317.126000
1754510430419320614,304.214000
1754510430436320575,304.214000
1754510430456305648,304.214000
1754510430476317580,304.214000
1754510430496313023,304.214000
1754510430520319529,309.248000
1754510430536306299,309.248000
1754510430556312072,309.248000
1754510430576304265,309.248000
1754510430596311088,309.248000
1754510430621307293,314.848000
1754510430636315543,314.848000
1754510430656306466,314.848000
1754510430676302819,314.848000
1754510430696304342,314.848000
1754510430722304208,310.675000
1754510430736303687,310.675000
1754510430756305520,310.675000
1754510430776303893,310.675000
1754510430796313516,310.675000
1754510430823324693,306.216000
1754510430836312862,306.216000
1754510430856326644,306.216000
1754510430876342997,306.216000
1754510430896308110,306.216000
1754510430924312958,296.607000
1754510430936310126,296.607000
1754510430956307049,296.607000
1754510430976306052,296.607000
1754510430996304404,296.607000
1754510431025311233,315.052000
