name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510975843578171,1754510975901248080,57669909
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510975901250270,1754510975907340233,6089963
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510975910394855,1754510975984046902,73652047
ArborX::Sorting,user_region,1754510975907355623,1754510975984049162,76693539
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510975907342563,1754510975984051002,76708439
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510975984053932,1754510976070924006,86870074
ArborX::BVH::BVH,user_region,1754510975843576371,1754510976074210988,230634617
ArborX::DBSCAN::tree_construction,user_region,1754510975840918640,1754510976074212928,233294288
ArborX::DBSCAN::clusters::query,user_region,1754510976077321289,1754510978368823816,2291502527
ArborX::DBSCAN::clusters,user_region,1754510976077319469,1754510978527725846,2450406377
ArborX::DBSCAN,user_region,1754510975840883720,1754510978527728346,2686844626
DBSCANCalculation,user_region,1754510975840876080,1754510978529533967,2688657887
