name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510669153892974,1754510669203396979,49504005
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510669203399609,1754510669209456853,6057244
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510669212430345,1754510669286042797,73612452
ArborX::Sorting,user_region,1754510669209468093,1754510669286045817,76577724
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510669209458523,1754510669286047497,76588974
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510669286049917,1754510669372505788,86455871
ArborX::BVH::BVH,user_region,1754510669153891284,1754510669375822621,221931337
ArborX::DBSCAN::tree_construction,user_region,1754510669151268642,1754510669375824771,224556129
ArborX::DBSCAN::clusters::query,user_region,1754510669378898163,1754510671671105893,2292207730
ArborX::DBSCAN::clusters,user_region,1754510669378896603,1754510671835566029,2456669426
ArborX::DBSCAN,user_region,1754510669151232152,1754510671835568099,2684335947
DBSCANCalculation,user_region,1754510669151225252,1754510671837343110,2686117858
