name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510611269245840,1754510611326988691,57742851
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510611326991171,1754510611333074965,6083794
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510611336112567,1754510611410168690,74056123
ArborX::Sorting,user_region,1754510611333086785,1754510611410171180,77084395
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510611333076795,1754510611410172730,77095935
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510611410175520,1754510611497486922,87311402
ArborX::BVH::BVH,user_region,1754510611269243890,1754510611500931694,231687804
ArborX::DBSCAN::tree_construction,user_region,1754510611266311548,1754510611500935104,234623556
ArborX::DBSCAN::clusters::query,user_region,1754510611504072056,1754510613799512488,2295440432
ArborX::DBSCAN::clusters,user_region,1754510611504070326,1754510613957568649,2453498323
ArborX::DBSCAN,user_region,1754510611266260428,1754510613957570109,2691309681
DBSCANCalculation,user_region,1754510611266252118,1754510613959108790,2692856672
