name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754511055579085851,1754511055647772846,68686995
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754511055647776176,1754511055654101929,6325753
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754511055657315721,1754511055732958009,75642288
ArborX::Sorting,user_region,1754511055654118029,1754511055732962199,78844170
ArborX::BVH::BVH::sort_linearized_order,user_region,1754511055654104959,1754511055732964699,78859740
ArborX::BVH::BVH::generate_hierarchy,user_region,1754511055732968779,1754511055820797403,87828624
ArborX::BVH::BVH,user_region,1754511055579082821,1754511055825732726,246649905
ArborX::DBSCAN::tree_construction,user_region,1754511055575573620,1754511055825736576,250162956
ArborX::DBSCAN::clusters::query,user_region,1754511055829027638,1754511058122026195,2292998557
ArborX::DBSCAN::clusters,user_region,1754511055829024978,1754511058287531648,2458506670
ArborX::DBSCAN,user_region,1754511055575519430,1754511058287533078,2712013648
DBSCANCalculation,user_region,1754511055575508580,1754511058288906429,2713397849
