name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510416086278435,1754510416137439998,51161563
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510416137442228,1754510416143548992,6106764
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510416146615024,1754510416220243451,73628427
ArborX::Sorting,user_region,1754510416143559272,1754510416220245771,76686499
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510416143550932,1754510416220247181,76696249
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510416220249501,1754510416307603607,87354106
ArborX::BVH::BVH,user_region,1754510416086276345,1754510416311041849,224765504
ArborX::DBSCAN::tree_construction,user_region,1754510416083651033,1754510416311043689,227392656
ArborX::DBSCAN::clusters::query,user_region,1754510416314155621,1754510418610498317,2296342696
ArborX::DBSCAN::clusters,user_region,1754510416314153851,1754510418768643558,2454489707
ArborX::DBSCAN,user_region,1754510416083615123,1754510418768645008,2685029885
DBSCANCalculation,user_region,1754510416083606833,1754510418769956929,2686350096
