name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510320310103098,1754510320354845320,44742222
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510320354847630,1754510320360932663,6085033
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510320363982005,1754510320437653141,73671136
ArborX::Sorting,user_region,1754510320360942893,1754510320437655181,76712288
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510320360934293,1754510320437656831,76722538
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510320437659111,1754510320524931844,87272733
ArborX::BVH::BVH,user_region,1754510320310101348,1754510320528177915,218076567
ArborX::DBSCAN::tree_construction,user_region,1754510320307544277,1754510320528180035,220635758
ArborX::DBSCAN::clusters::query,user_region,1754510320531314777,1754510322819416628,2288101851
ArborX::DBSCAN::clusters,user_region,1754510320531313107,1754510322977421206,2446108099
ArborX::DBSCAN,user_region,1754510320307506797,1754510322977422606,2669915809
DBSCANCalculation,user_region,1754510320307499447,1754510322978710777,2671211330
