name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510641109892011,1754510641165331990,55439979
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510641165334540,1754510641171366354,6031814
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510641174342876,1754510641248079049,73736173
ArborX::Sorting,user_region,1754510641171376324,1754510641248081319,76704995
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510641171367854,1754510641248083299,76715445
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510641248085749,1754510641335522540,87436791
ArborX::BVH::BVH,user_region,1754510641109890231,1754510641338865183,228974952
ArborX::DBSCAN::tree_construction,user_region,1754510641107263029,1754510641338867633,231604604
ArborX::DBSCAN::clusters::query,user_region,1754510641341972275,1754510643635715615,2293743340
ArborX::DBSCAN::clusters,user_region,1754510641341970465,1754510643793902937,2451932472
ArborX::DBSCAN,user_region,1754510641107229749,1754510643793904537,2686674788
DBSCANCalculation,user_region,1754510641107222489,1754510643795237768,2688015279
