name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754511121862138378,1754511121927619293,65480915
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754511121927622373,1754511121933903466,6281093
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754511121937111838,1754511122011811408,74699570
ArborX::Sorting,user_region,1754511121933919166,1754511122011814548,77895382
ArborX::BVH::BVH::sort_linearized_order,user_region,1754511121933906166,1754511122011816848,77910682
ArborX::BVH::BVH::generate_hierarchy,user_region,1754511122011820828,1754511122098798414,86977586
ArborX::BVH::BVH,user_region,1754511121862135618,1754511122103185846,241050228
ArborX::DBSCAN::tree_construction,user_region,1754511121858859346,1754511122103189236,244329890
ArborX::DBSCAN::clusters::query,user_region,1754511122106543448,1754511124397602166,2291058718
ArborX::DBSCAN::clusters,user_region,1754511122106541398,1754511124562339464,2455798066
ArborX::DBSCAN,user_region,1754511121858819036,1754511124562341734,2703522698
DBSCANCalculation,user_region,1754511121858809816,1754511124564119205,2705309389
