name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510846765046345,1754510846812221874,47175529
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510846812224514,1754510846818307917,6083403
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510846821401958,1754510846895354948,73952990
ArborX::Sorting,user_region,1754510846818319617,1754510846895357548,77037931
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510846818309737,1754510846895359448,77049711
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510846895362088,1754510846982768665,87406577
ArborX::BVH::BVH,user_region,1754510846765044425,1754510846986158396,221113971
ArborX::DBSCAN::tree_construction,user_region,1754510846762285013,1754510846986160446,223875433
ArborX::DBSCAN::clusters::query,user_region,1754510846989340157,1754510849286327035,2296986878
ArborX::DBSCAN::clusters,user_region,1754510846989338517,1754510849444757640,2455419123
ArborX::DBSCAN,user_region,1754510846762248103,1754510849444759140,2682511037
DBSCANCalculation,user_region,1754510846762239863,1754510849446100691,2683860828
