name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510889046548922,1754510889103657435,57108513
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510889103659645,1754510889109823898,6164253
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510889112988469,1754510889186784479,73796010
ArborX::Sorting,user_region,1754510889109836038,1754510889186786749,76950711
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510889109825878,1754510889186788419,76962541
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510889186790759,1754510889273370005,86579246
ArborX::BVH::BVH,user_region,1754510889046547122,1754510889276665627,230118505
ArborX::DBSCAN::tree_construction,user_region,1754510889043956691,1754510889276667777,232711086
ArborX::DBSCAN::clusters::query,user_region,1754510889279810758,1754510891568217681,2288406923
ArborX::DBSCAN::clusters,user_region,1754510889279809178,1754510891727387347,2447578169
ArborX::DBSCAN,user_region,1754510889043918661,1754510891727388817,2683470156
DBSCANCalculation,user_region,1754510889043911081,1754510891728988838,2685077757
