name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510797017655406,1754510797067428089,49772683
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510797067430389,1754510797073555833,6125444
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510797076657755,1754510797150696154,74038399
ArborX::Sorting,user_region,1754510797073567553,1754510797150698594,77131041
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510797073557763,1754510797150700244,77142481
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510797150702924,1754510797237416112,86713188
ArborX::BVH::BVH,user_region,1754510797017653566,1754510797240973604,223320038
ArborX::DBSCAN::tree_construction,user_region,1754510797014861075,1754510797240975664,226114589
ArborX::DBSCAN::clusters::query,user_region,1754510797244134806,1754510799532227768,2288092962
ArborX::DBSCAN::clusters,user_region,1754510797244133006,1754510799697577077,2453444071
ArborX::DBSCAN,user_region,1754510797014826425,1754510799697579297,2682752872
DBSCANCalculation,user_region,1754510797014818355,1754510799699044758,2684226403
