name,type,start_time_epoch_ns,end_time_epoch_ns,duration_ns
ArborX::BVH::BVH::calculate_scene_bounding_box,user_region,1754510596665761604,1754510596710872595,45110991
ArborX::BVH::BVH::compute_linear_ordering,user_region,1754510596710874795,1754510596716947430,6072635
ArborX::KokkosExt::sortByKey::Thrust,user_region,1754510596719991822,1754510596793717184,73725362
ArborX::Sorting,user_region,1754510596716957690,1754510596793719514,76761824
ArborX::BVH::BVH::sort_linearized_order,user_region,1754510596716949100,1754510596793721124,76772024
ArborX::BVH::BVH::generate_hierarchy,user_region,1754510596793724484,1754510596880471605,86747121
ArborX::BVH::BVH,user_region,1754510596665759824,1754510596883751578,217991754
ArborX::DBSCAN::tree_construction,user_region,1754510596662912322,1754510596883753538,220841216
ArborX::DBSCAN::clusters::query,user_region,1754510596886876870,1754510599186202314,2299325444
ArborX::DBSCAN::clusters,user_region,1754510596886875240,1754510599344525656,2457650416
ArborX::DBSCAN,user_region,1754510596662876352,1754510599344527046,2681650694
DBSCANCalculation,user_region,1754510596662868582,1754510599345849477,2682980895
